7.7626e-05,9.76254,0.0219425,29.455,-0.163835,0.902805,1082.85,4.19698,894.695,248.29,6.03515,71600.7,-1
9.39374e-05,9.62254,0.0307075,34.1661,-0.191951,0.92907,797.965,4.01977,650.126,259.096,6.04657,77716.7,-1
9.35828e-05,9.61924,0.0317081,35.3966,-0.193959,0.930737,794.926,4.01707,647.677,260.537,6.05126,78552.4,-1
9.49883e-05,9.61736,0.0318046,36.4845,-0.194963,0.931548,791.443,4.01203,645.129,262.16,6.05327,79529.8,-1
9.55151e-05,9.61302,0.0334684,39.6392,-0.198751,0.934581,779.659,3.99914,636.02,264.659,6.0631,81073.4,-1
9.91856e-05,9.58937,0.0313826,30.9041,-0.198998,0.934419,704.911,3.96882,567.259,251.654,6.04895,73864.2,-1
9.64826e-05,9.60835,0.0335286,40.1456,-0.20003,0.935531,773.091,3.99455,630.247,265.2,6.06638,81385.6,-1
0.000115223,9.50525,0.059293,38.8147,-0.216108,0.945777,701.245,3.92004,571.821,266.081,6.05839,81630.1,-1
0.000110279,9.52411,0.0510827,40.0306,-0.213963,0.944581,698.464,3.9216,568.895,266.598,6.06291,82000.1,-1
0.000108621,9.52755,0.0464771,40.8844,-0.214673,0.945114,702.73,3.9212,573.026,266.706,6.06541,82121,-1
0.000108919,9.52799,0.0458984,41.5333,-0.21576,0.945838,707.21,3.92028,577.468,266.687,6.07035,82245.4,-1
0.000109526,9.53328,0.0451751,42.1619,-0.21558,0.945781,715.414,3.92412,584.92,266.754,6.07283,82419.8,-1
0.000107875,9.54277,0.0448616,42.5419,-0.214445,0.945145,726.97,3.93104,595.193,266.858,6.07524,82563.2,-1
0.000107134,9.54876,0.043873,42.9938,-0.213744,0.944751,734.34,3.93661,601.645,267.096,6.07493,82727.5,-1
0.000107528,9.55249,0.0423539,43.0013,-0.213047,0.944335,743.289,3.94146,609.53,267.281,6.07658,82848,-1
0.000109018,9.54651,0.0421128,41.8634,-0.212877,0.944128,751.634,3.94393,617.268,267.394,6.07432,82921.2,-1
0.000107224,9.5536,0.0414617,41.6191,-0.211026,0.942941,754.723,3.94971,619.4,267.8,6.07084,82996.7,-1
0.000107389,9.55611,0.0402561,40.978,-0.209444,0.941859,764.902,3.95586,628.286,268.01,6.06884,83055.7,-1
0.000107487,9.55332,0.0403646,40.2996,-0.208906,0.941445,768.144,3.95808,631.135,268.551,6.06544,83253.5,-1
0.000108502,9.54933,0.0414376,39.8186,-0.208553,0.941138,766.041,3.95755,629.199,269.149,6.06196,83458.4,-1
0.000108413,9.5482,0.0411965,39.7873,-0.208281,0.940923,766.512,3.95775,629.592,269.863,6.05943,83755.5,-1
0.000109096,9.54659,0.0404008,40.1932,-0.208676,0.941192,765.019,3.95479,628.576,270.776,6.05888,84236.8,-1
0.000110133,9.54359,0.0406057,39.7514,-0.208337,0.940903,775.311,3.95778,638.252,271.783,6.06014,84871.1,-1
0.000120229,9.49334,0.0492019,37.1498,-0.20954,0.941093,765.25,3.93962,630.865,276.208,6.03593,86804.3,-1
0.000116381,9.51412,0.0454644,36.7337,-0.205716,0.938576,793.181,3.96445,654.503,275.18,6.03569,86240.3,-1
0.000111849,9.54615,0.044307,36.7325,-0.20061,0.935105,821.433,3.99276,677.739,274.464,6.03498,85762.7,-1
0.000106606,9.57051,0.0400391,36.4731,-0.196856,0.932446,849.768,4.01536,701.758,272.948,6.03755,84967.5,-1
9.87013e-05,9.62296,0.0351201,36.233,-0.189413,0.926848,903.75,4.05851,747.369,269.943,6.04253,83277.9,-1
8.09912e-05,9.73118,0.0245105,31.994,-0.170067,0.909391,1027.16,4.16101,848.019,256.303,6.03828,75623.3,-1
0.000116551,9.46332,0.0409433,34.1486,-0.227212,0.952182,561.217,3.82456,448.701,246.802,6.06832,73068.9,-1
0.00019091,9.11269,0.0467303,12.439,-0.230607,0.949781,387.716,3.62388,302.974,243.878,5.87962,66116.9,-1
0.000137863,9.34182,0.0444878,23.1315,-0.233037,0.954056,498.93,3.74481,398.09,241.185,6.02123,68070.2,-1
0.000115307,9.47506,0.0392916,35.4811,-0.227127,0.952265,571.165,3.83324,457.109,247.35,6.07362,73660.6,-1
0.00018305,9.14445,0.0452715,13.412,-0.231873,0.950942,398.656,3.63477,312.498,243.927,5.90144,66450.4,-1
0.000121648,9.39701,0.0369888,14.7351,-0.20349,0.935155,581.497,3.86159,463.386,213.658,5.9601,54783.9,-1
0.000134879,9.35705,0.0441262,23.8699,-0.231877,0.953587,507.964,3.75305,405.867,241.153,6.02589,68271.4,-1
0.00011328,9.48388,0.0390866,37.0473,-0.227159,0.952385,575.652,3.83775,460.908,247.867,6.07784,74128.9,-1
0.000177892,9.16768,0.0452112,14.0959,-0.232053,0.951342,411.146,3.64819,323.318,243.586,5.91599,66505.7,-1
0.000120674,9.40358,0.0353371,15.0108,-0.204086,0.935711,585.882,3.86213,467.5,213.423,5.96446,54803.6,-1
0.000131644,9.37082,0.0437042,24.8044,-0.231848,0.953737,519.477,3.76248,415.939,241.156,6.03203,68482.2,-1
0.000112559,9.48788,0.0388455,37.5196,-0.226918,0.952301,582.374,3.8432,466.689,248.443,6.07991,74506.2,-1
0.000169378,9.19504,0.044741,14.9006,-0.231919,0.951608,421.058,3.66058,331.621,243.313,5.92862,66544.1,-1
0.000119216,9.41532,0.0360122,15.4158,-0.203912,0.935752,590.591,3.86735,471.373,213.641,5.97073,55048.3,-1
0.000129763,9.387,0.0418837,25.5644,-0.230392,0.953099,534.358,3.77466,428.981,241.607,6.03698,68889.6,-1
0.00011173,9.49699,0.0386646,38.6728,-0.226528,0.95218,590.362,3.84929,473.64,249.127,6.08325,74920.7,-1
0.000165668,9.20924,0.0440538,15.2866,-0.231222,0.95138,428.78,3.67012,338.113,243.135,5.93595,66556.1,-1
0.000118012,9.41956,0.0366271,15.7441,-0.204121,0.935972,598.734,3.87257,478.709,213.837,5.97579,55278,-1
0.000127296,9.40276,0.0425709,26.4658,-0.229307,0.952662,547.739,3.78714,440.607,241.838,6.04179,69138.6,-1
0.000124944,9.42552,0.0671296,37.7061,-0.237232,0.957323,565.792,3.8117,454.616,249.263,6.07665,74757.2,-1
0.000199487,9.117,0.0738812,14.2215,-0.24332,0.95692,409.466,3.62972,323.673,243.474,5.92165,66547.7,-1
0.000133605,9.34223,0.0604504,15.1648,-0.214978,0.942798,556.288,3.8277,443.358,214.27,5.96134,55226.4,-1
0.000146859,9.32369,0.0705898,25.3163,-0.24098,0.958113,520.865,3.74774,419.163,241.86,6.03493,68931.8,-1
0.000117852,9.4529,0.0547237,38.6092,-0.233325,0.95553,568.37,3.81853,456.316,249.686,6.08076,75039.2,-1
0.000185562,9.14974,0.0597029,14.429,-0.238274,0.954627,409.481,3.64005,322.772,243.541,5.9262,66635.3,-1
0.000124748,9.37883,0.0472246,15.6061,-0.210554,0.940191,561.434,3.84049,446.8,214.704,5.96989,55560.6,-1
0.000135572,9.35579,0.0555194,26.1101,-0.236548,0.956153,525.301,3.76055,422.147,242.376,6.03998,69314.4,-1
0.000114638,9.46832,0.0491295,39.4041,-0.231297,0.954585,579.83,3.8277,466.151,249.951,6.08305,75206.9,-1
0.000179054,9.16523,0.0540967,14.4641,-0.235608,0.953338,416.864,3.65013,328.837,243.404,5.92731,66574.6,-1
0.000120314,9.40964,0.0431978,16.3652,-0.208532,0.939147,579.404,3.8557,462.157,214.87,5.97816,55823.8,-1
0.000132541,9.3714,0.0519869,26.7201,-0.234696,0.955326,536.074,3.77231,431.199,242.831,6.04569,69686.7,-1
0.000114878,9.46955,0.0475381,39.0135,-0.230546,0.954171,589.39,3.8329,474.763,250.202,6.08374,75358.2,-1
0.000178307,9.17183,0.0520231,14.4507,-0.233994,0.952507,422.898,3.65654,333.973,243.238,5.92582,66463,-1
0.000118565,9.42626,0.0420404,16.7044,-0.207183,0.938382,596.541,3.86923,476.9,215.018,5.98489,56025.4,-1
0.000129259,9.39116,0.0497082,27.6263,-0.233429,0.954857,548.011,3.78346,441.351,243.145,6.04936,69938.2,-1
0.000113516,9.478,0.0458984,38.5251,-0.228641,0.953182,598.632,3.83902,482.993,250.17,6.08242,75273.4,-1
0.000178393,9.17225,0.0496238,14.142,-0.232118,0.951429,433.08,3.66704,342.834,242.875,5.92232,66256.4,-1
0.000116057,9.43987,0.0403766,17.0825,-0.206185,0.937823,609.518,3.88092,487.947,215.072,5.99015,56170.1,-1
0.000125635,9.41131,0.0472005,28.4139,-0.231113,0.953793,568.409,3.80043,459.029,243.601,6.05494,70261.2,-1
0.000111951,9.49095,0.0444276,38.4526,-0.226316,0.951979,614.882,3.85389,496.855,250.084,6.0818,75201.3,-1
0.000174993,9.19085,0.0503231,14.0198,-0.228188,0.949332,449.793,3.68605,357.159,242.621,5.91986,66104.1,-1
0.000111452,9.47182,0.0394362,17.8882,-0.20398,0.936605,632.52,3.90093,507.594,215.202,5.99885,56367.7,-1
0.00012311,9.43339,0.0470679,28.8219,-0.227762,0.952124,597.686,3.82467,484.585,243.654,6.0585,70381.4,-1
0.000109265,9.50695,0.0428723,38.02,-0.22333,0.950377,634.777,3.87122,513.964,249.814,6.08072,75020.8,-1
0.000170867,9.20621,0.0466098,13.937,-0.225297,0.947751,462.717,3.70177,367.893,242.259,5.91708,65867.5,-1
0.000121687,9.44307,0.0447651,29.0384,-0.226821,0.951686,610.577,3.83392,495.791,243.581,6.05953,70412.5,-1
0.000108279,9.52126,0.0397015,37.6217,-0.220533,0.948818,657.781,3.88868,533.791,249.393,6.08052,74780.6,-1
0.000169078,9.21283,0.0453318,13.625,-0.222064,0.94578,472.917,3.71579,376.29,241.814,5.91207,65584.5,-1
0.00010526,9.51699,0.0359158,18.8906,-0.199618,0.933834,683.247,3.9406,551.029,215.361,6.0101,56728.3,-1
0.000118823,9.45705,0.0442829,29.4605,-0.225194,0.950881,618.446,3.84349,502.138,243.47,6.06144,70396.4,-1
0.000106639,9.53267,0.0413773,37.4716,-0.218432,0.947623,672.81,3.90048,547.022,249.176,6.08065,74642.6,-1
0.000168999,9.20966,0.0437886,13.3741,-0.22115,0.945147,473.177,3.71774,376.242,241.434,5.90728,65308.2,-1
0.000104208,9.52628,0.0351683,19.1791,-0.199097,0.933547,695.689,3.94893,561.843,215.553,6.01263,56876.7,-1
0.000117499,9.46309,0.0423298,29.6213,-0.224486,0.950529,618.349,3.84735,501.486,243.597,6.06215,70453.8,-1
0.000104993,9.54154,0.040027,37.204,-0.216464,0.946453,687.878,3.91288,559.922,248.982,6.08084,74552.2,-1
0.00016821,9.20908,0.0434028,13.1139,-0.219364,0.943954,473.185,3.72143,375.832,241.267,5.90177,65146.9,-1
0.000102856,9.53474,0.0355421,19.4088,-0.19847,0.933165,706.029,3.95618,570.916,215.739,6.01339,56986.5,-1
0.00011663,9.46474,0.0428482,29.5703,-0.224051,0.950283,617.589,3.84778,500.65,243.383,6.06335,70315.5,-1
0.000104165,9.5472,0.0399185,37.1352,-0.215764,0.946063,696.702,3.92139,567.384,248.631,6.08077,74342.9,-1
0.000167365,9.20993,0.0425347,12.9217,-0.217589,0.942767,474.297,3.72504,376.467,241.217,5.89644,65051.8,-1
0.000102121,9.54317,0.0348428,19.5608,-0.197455,0.932463,711.468,3.96222,575.265,215.956,6.01398,57101,-1
0.000115627,9.46772,0.0415823,29.4645,-0.223153,0.949768,623.103,3.8538,505.216,243.107,6.06465,70172.9,-1
0.000103754,9.54858,0.0372541,36.5755,-0.214917,0.945515,702.626,3.92511,572.526,248.612,6.07977,74291.9,-1
0.000166799,9.208,0.0426553,12.7026,-0.216097,0.941718,475.534,3.72948,377.147,241.182,5.8919,64985.2,-1
0.000102297,9.54537,0.0337215,19.5414,-0.197039,0.932156,719.223,3.96569,582.345,215.942,6.01351,57109.7,-1
0.000115346,9.46929,0.0408468,29.307,-0.223083,0.949743,620.782,3.85277,502.996,242.833,6.06419,69979.3,-1
0.000103239,9.55582,0.037664,36.0934,-0.213119,0.944393,711.596,3.93555,579.882,248.376,6.07899,74109.5,-1
0.000167422,9.20203,0.0416546,12.3937,-0.214919,0.940811,476.304,3.73342,377.412,241.114,5.88447,64867.7,-1
0.000102466,9.53877,0.0337336,19.1438,-0.196561,0.931661,716.417,3.96545,579.596,215.935,6.01097,57100.3,-1
0.000115371,9.47099,0.0411844,29.2179,-0.222617,0.949477,622.106,3.85389,504.098,242.457,6.06304,69764.7,-1
